what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900017829
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408900020339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408900025549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408900030919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408900033509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408900045789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900046889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900246130
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900254480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900256480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900257080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900307730
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408900309820
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408900313200
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408900313460
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1408900316780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408900318470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900319390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900372951
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408900376331
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408900378071
error,log,,,"An exception has thrown while performing a search",1408900385361
error,log,,,"An exception has thrown while performing a search",1408900385371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408900385421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408900393701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408900400561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900405561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900545881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900548391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900732361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900734461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900745271
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408900809841
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408900816351
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408900837061
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408900887131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408900915681
error,log,,,"An exception has thrown while performing a search",1408900915691
error,log,,,"An exception has thrown while performing a search",1408900915691
error,log,,,"An exception has thrown while performing a search",1408900915701
error,log,,,"An exception has thrown while performing a search",1408900915711
error,log,,,"An exception has thrown while performing a search",1408900915721
error,log,,,"An exception has thrown while performing a search",1408900915721
error,log,,,"An exception has thrown while performing a search",1408900915731
error,log,,,"An exception has thrown while performing a search",1408900915741
error,log,,,"An exception has thrown while performing a search",1408900915751
error,log,,,"An exception has thrown while performing a search",1408900915761
error,log,,,"An exception has thrown while performing a search",1408900915761
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408900917581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408900921751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408900935531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408900942731
error,log,,,"An exception has thrown while performing a search",1408900949431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408900949571
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408900955321
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408900956261
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408900956601
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408900956961
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1408900957551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408900964321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408900968151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408900970441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408900974951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408900975091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408900975281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408900977601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408900977931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408900978271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408900978861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1408900979301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1408900983491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1408900983681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1408900983861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1408900984021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1408900984171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1408900984321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1408900984531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1408900984711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408900995001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408901062542
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408901099163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408901103623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408901120293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408901124693
error,log,,,"An exception has thrown while performing a search",1408901124713
error,log,,,"An exception has thrown while performing a search",1408901124723
error,log,,,"An exception has thrown while performing a search",1408901124723
error,log,,,"An exception has thrown while performing a search",1408901124733
error,log,,,"An exception has thrown while performing a search",1408901124743
error,log,,,"An exception has thrown while performing a search",1408901124753
error,log,,,"An exception has thrown while performing a search",1408901124753
error,log,,,"An exception has thrown while performing a search",1408901124763
error,log,,,"An exception has thrown while performing a search",1408901124773
error,log,,,"An exception has thrown while performing a search",1408901124783
error,log,,,"An exception has thrown while performing a search",1408901124793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408901133233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408901134233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408901142283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408901152913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408901193513
error,log,,,"An exception has thrown while performing a search",1408901204953
error,log,,,"An exception has thrown while performing a search",1408901204963
error,log,,,"An exception has thrown while performing a search",1408901204973
error,log,,,"An exception has thrown while performing a search",1408901204983
error,log,,,"An exception has thrown while performing a search",1408901204983
error,log,,,"An exception has thrown while performing a search",1408901204993
error,log,,,"An exception has thrown while performing a search",1408901205003
error,log,,,"An exception has thrown while performing a search",1408901205013
error,log,,,"An exception has thrown while performing a search",1408901205023
error,log,,,"An exception has thrown while performing a search",1408901205053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408901205093
error,log,,,"An exception has thrown while performing a search",1408901205103
error,log,,,"An exception has thrown while performing a search",1408901205103
error,log,,,"An exception has thrown while performing a search",1408901205113
error,log,,,"An exception has thrown while performing a search",1408901205123
error,log,,,"An exception has thrown while performing a search",1408901205173
error,log,,,"An exception has thrown while performing a search",1408901205173
error,log,,,"An exception has thrown while performing a search",1408901205183
error,log,,,"An exception has thrown while performing a search",1408901205183
error,log,,,"An exception has thrown while performing a search",1408901205193
error,log,,,"An exception has thrown while performing a search",1408901205203
error,log,,,"An exception has thrown while performing a search",1408901205213
error,log,,,"An exception has thrown while performing a search",1408901205223
error,log,,,"An exception has thrown while performing a search",1408901205223
error,log,,,"An exception has thrown while performing a search",1408901205233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408901212953
error,log,,,"An exception has thrown while performing a search",1408901215313
error,log,,,"An exception has thrown while performing a search",1408901215323
error,log,,,"An exception has thrown while performing a search",1408901215333
error,log,,,"An exception has thrown while performing a search",1408901215343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408901215533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408901219963
error,log,,,"An exception has thrown while performing a search",1408901223383
error,log,,,"An exception has thrown while performing a search",1408901223383
error,log,,,"An exception has thrown while performing a search",1408901223393
error,log,,,"An exception has thrown while performing a search",1408901223403
error,log,,,"An exception has thrown while performing a search",1408901223413
error,log,,,"An exception has thrown while performing a search",1408901223423
error,log,,,"An exception has thrown while performing a search",1408901223493
error,log,,,"An exception has thrown while performing a search",1408901223503
error,log,,,"An exception has thrown while performing a search",1408901223503
error,log,,,"An exception has thrown while performing a search",1408901223513
error,log,,,"An exception has thrown while performing a search",1408901223523
error,log,,,"An exception has thrown while performing a search",1408901223533
error,log,,,"An exception has thrown while performing a search",1408901223543
error,log,,,"An exception has thrown while performing a search",1408901223543
error,log,,,"An exception has thrown while performing a search",1408901223553
error,log,,,"An exception has thrown while performing a search",1408901223563
error,log,,,"An exception has thrown while performing a search",1408901223573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408901223773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408901225463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408901227633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408901231343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408901233863
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408901234933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408901324933
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408901335243
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408901340393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1408901345643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408901348883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408901351183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408901362483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408901363993
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408901365693
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408901367463
error,log,,,"An exception has thrown while performing a search",1408901367463
error,log,,,"An exception has thrown while performing a search",1408901367493
error,log,,,"An exception has thrown while performing a search",1408901367513
error,log,,,"An exception has thrown while performing a search",1408901367523
error,log,,,"An exception has thrown while performing a search",1408901367593
error,log,,,"An exception has thrown while performing a search",1408901367603
error,log,,,"An exception has thrown while performing a search",1408901367613
error,log,,,"An exception has thrown while performing a search",1408901367623
error,log,,,"An exception has thrown while performing a search",1408901367633
error,log,,,"An exception has thrown while performing a search",1408901367643
error,log,,,"An exception has thrown while performing a search",1408901367653
error,log,,,"An exception has thrown while performing a search",1408901367703
error,log,,,"An exception has thrown while performing a search",1408901367753
error,log,,,"An exception has thrown while performing a search",1408901367783
error,log,,,"An exception has thrown while performing a search",1408901367813
error,log,,,"An exception has thrown while performing a search",1408901367823
error,log,,,"An exception has thrown while performing a search",1408901367863
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408901367903
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408901368843
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408901369093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408901370113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408901370843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408904079000
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408904080570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904103850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408904109040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408904146520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408904172800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408904173570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408904183550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408904184580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904186060
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408904199140
error,log,,,"An exception has thrown while performing a search",1408904213810
error,log,,,"An exception has thrown while performing a search",1408904213850
error,log,,,"An exception has thrown while performing a search",1408904213890
error,log,,,"An exception has thrown while performing a search",1408904213910
error,log,,,"An exception has thrown while performing a search",1408904213930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408904213940
error,log,,,"An exception has thrown while performing a search",1408904213950
error,log,,,"An exception has thrown while performing a search",1408904213960
error,log,,,"An exception has thrown while performing a search",1408904213970
error,log,,,"An exception has thrown while performing a search",1408904213970
error,log,,,"An exception has thrown while performing a search",1408904213980
error,log,,,"An exception has thrown while performing a search",1408904213990
error,log,,,"An exception has thrown while performing a search",1408904214000
error,log,,,"An exception has thrown while performing a search",1408904214010
error,log,,,"An exception has thrown while performing a search",1408904214010
error,log,,,"An exception has thrown while performing a search",1408904214050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408904217730
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904230500
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408904259070
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408904260460
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1408904260900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904262780
error,log,,,"An exception has thrown while performing a search",1408904270530
error,log,,,"An exception has thrown while performing a search",1408904270530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408904270740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408904272770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904274250
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408904278530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904298170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408904317830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408904319250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408904319620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408904328570
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408904331490
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408904333310
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1408904337660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904339390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408904340430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408904357970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904364200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408904371400
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408904416140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408904419200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904424440
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408904427850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904438500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408904441340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1408904508170
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408904510320
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1408904513800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904515160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1408904524780
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408904533770
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1408904535460
activated,editor,org.eclipse.php.ui,3.0.1.v201201110400,"org.eclipse.php.editor",1408904538220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1408904549570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1408904551090
